author,link,category,date of publication,number of tokens,number of words without punctuation,number of types,number of links inside the news,number of words in upper case,number of verbs,number of subjuntive and imperative verbs,number of nouns,number of adjectives,number of adverbs,number of modal verbs,number of singular first and second personal pronouns,number of plural first personal pronouns,number of pronouns,pausality,number of chracteres,average sentence length,average word length,percentage of news with speeling errors,emotiveness,diversity
None,https://www.diariodobrasil.org/teste-nuclear-da-coreia-matou-mais-de-200-pessoas-e-radiacao-pode-se-espalhar/,sociedade_cotidiano,13/12/2017,209,191,130,1,2,23,1,60,16,9,2,0,0,7,1.63636,974,17.3636,5.09948,0.0,0.301205,0.680628
None,https://www.diariodobrasil.org/concursado-responde-comentario-ofensivo-de-lula-eu-estudei-nao-usei-verba-roubada-de-estatal/,tv_celebridades,11/12/2017,133,115,90,0,0,24,1,26,4,8,1,1,0,11,1.8,532,11.5,4.62609,0.00869565,0.24,0.782609
None,https://www.diariodobrasil.org/francisco-o-natal-deste-ano-podera-ser-o-ultimo-para-muitos/,religiao,11/12/2017,305,252,164,1,0,44,3,64,18,10,9,1,2,20,3.53333,1235,16.8,4.90079,0.0,0.259259,0.650794
None,https://www.diariodobrasil.org/com-medo-de-ser-deposto-do-poder-temer-exonera-general-do-exercito/,politica,09/12/2017,315,253,155,0,0,44,1,66,15,7,7,1,2,15,2.38462,1252,9.73077,4.94862,0.0,0.2,0.612648
None,https://www.diariodobrasil.org/vasectomia-pode-causar-perda-de-memoria-e-demencia-precoce-diz-estudo/,sociedade_cotidiano,11/12/2017,331,280,174,1,7,47,0,87,16,10,10,0,0,18,3.92308,1436,21.5385,5.12857,0.00357143,0.19403,0.621429
None,https://www.diariodobrasil.org/pessoas-que-se-arrepiam-ao-ouvir-musicas-tem-um-cerebro-especial/,sociedade_cotidiano,11/12/2017,427,365,233,2,4,77,6,88,37,21,12,0,0,37,3.26316,1949,19.2105,5.33973,0.0,0.351515,0.638356
None,https://www.diariodobrasil.org/mae-perde-bebe-e-loja-devolve-dinheiro-dos-moveis-vendemos-sonhos-nossos-moveis-nao-podem-te-dar-tristeza/,tv_celebridades,11/12/2017,354,294,174,0,1,67,0,73,11,20,8,5,1,42,2.14286,1334,10.5,4.53742,0.0,0.221429,0.591837
None,https://www.diariodobrasil.org/apos-prisao-cantor-naldo-divulga-video-e-pede-perdao-para-a-esposa-estou-procurando-deus/,tv_celebridades,08/12/2017,280,226,154,0,0,46,0,64,6,13,7,3,0,16,2.34783,1089,9.82609,4.81858,0.0,0.172727,0.681416
None,https://www.diariodobrasil.org/deputado-corre-em-torno-do-congresso-para-expulsar-satanas/,politica,08/12/2017,243,200,123,0,1,35,1,57,9,7,4,2,0,11,1.95455,947,9.09091,4.735,0.0,0.173913,0.615
None,https://www.diariodobrasil.org/o-xeque-mate-de-moro-pena-de-lula-foi-baixa-para-ser-aumentada-na-2a-instancia/,politica,04/12/2017,191,156,104,0,3,34,0,41,11,6,6,0,0,10,1.2963,727,5.77778,4.66026,0.0,0.226667,0.666667
None,https://www.diariodobrasil.org/assista-o-processo-de-fabricacao-das-salsichas-voce-nunca-mais-vai-comer-esse-lixo/,sociedade_cotidiano,05/12/2017,292,252,166,3,0,41,2,82,13,10,6,0,0,18,2.66667,1214,16.8,4.81746,0.00793651,0.186992,0.65873
None,https://www.diariodobrasil.org/coreia-do-norte-ameaca-se-o-porta-avioes-dos-eua-se-aproximar-mais-um-pouco-vamos-destrui-lo/,sociedade_cotidiano,04/12/2017,245,222,155,0,11,31,4,68,18,9,3,0,0,11,2.3,1088,22.2,4.9009,0.0045045,0.272727,0.698198
None,https://www.diariodobrasil.org/advogado-escreve-receita-de-pamonha-em-peticao-para-provar-que-juiz-nao-le-os-autos/,tv_celebridades,04/12/2017,359,313,204,0,0,60,11,80,16,23,10,3,1,25,3.53846,1524,24.0769,4.86901,0.00319489,0.278571,0.651757
None,https://www.diariodobrasil.org/sinal-do-fim-dos-tempos-universidade-anuncia-transplantes-de-utero-para-homens/,sociedade_cotidiano,04/12/2017,322,260,170,1,6,49,3,77,15,13,8,0,0,26,2.69565,1419,11.3043,5.45769,0.0,0.222222,0.653846
None,https://www.diariodobrasil.org/que-coisa-feia-video-mostra-deputados-aos-tapas-em-sessao-na-camara/,politica,05/12/2017,87,76,57,0,6,12,1,24,3,1,5,0,0,3,2.2,358,15.2,4.71053,0.0,0.111111,0.75
None,https://www.diariodobrasil.org/medico-de-hospital-publico-chora-durante-entrevista-e-comove-o-pais-nao-temos-dinheiro-pra-nada/,politica,05/12/2017,28,23,23,0,4,3,0,8,1,1,0,0,0,2,1.66667,110,7.66667,4.78261,0.0,0.181818,1.0
None,https://www.diariodobrasil.org/tiririca-entrega-o-mandato-e-diz-saio-daqui-totalmente-com-vergonha/,politica,06/12/2017,162,131,103,0,0,31,3,30,5,12,4,1,0,12,1.9375,635,8.1875,4.84733,0.0,0.278689,0.78626
None,https://www.diariodobrasil.org/pentagono-diz-que-guerra-mundial-e-inevitavel-e-quase-garantida-sera-rapida-e-letal/,sociedade_cotidiano,07/12/2017,173,151,109,1,1,28,0,38,10,5,7,0,0,6,2.0,736,13.7273,4.87417,0.0,0.227273,0.721854
None,https://www.diariodobrasil.org/ditador-pedofilo-e-genocida-doou-us-1-milhao-para-a-campanha-de-lula-segundo-palocci/,politica,08/12/2017,227,193,138,1,4,30,0,56,9,5,4,0,0,13,3.4,892,19.3,4.62176,0.0207254,0.162791,0.715026
None,https://www.diariodobrasil.org/as-contradicoes-de-tiririca-deputado-disse-que-ganha-muito-porem-deixou-a-mae-internada-no-sus/,politica,07/12/2017,140,116,88,0,2,18,0,29,12,7,0,0,0,6,2.66667,539,12.8889,4.64655,0.0,0.404255,0.758621
None,https://www.diariodobrasil.org/a-encomenda-de-trump-para-kim-jong-un-uma-mega-bomba-de-14-000-kilos/,sociedade_cotidiano,03/12/2017,311,277,179,0,17,49,0,75,17,13,14,0,0,10,1.88889,1301,15.3889,4.69675,0.0108303,0.241935,0.646209
None,https://www.diariodobrasil.org/nem-lula-nem-bolsonaro-3-videntes-dizem-quem-sera-o-proximo-presidente-do-brasil/,politica,03/12/2017,258,223,149,0,6,27,3,65,16,10,0,0,0,17,2.5,1098,15.9286,4.92377,0.00448431,0.282609,0.668161
None,https://www.diariodobrasil.org/ele-nao-queria-machucar-ninguem-diz-colega-de-corporacao-de-bombeiro-que-furtou-caminhao/,politica,03/12/2017,276,232,135,1,0,61,1,49,8,22,7,2,0,20,1.91304,1142,10.087,4.92241,0.0,0.272727,0.581897
None,https://www.diariodobrasil.org/guerra-nuclear-pode-comecar-a-qualquer-momento-todo-o-territorio-dos-eua-esta-dentro-do-nosso-alvo/,sociedade_cotidiano,03/12/2017,277,238,149,2,7,39,8,59,19,11,4,1,0,16,4.875,1132,29.75,4.7563,0.0,0.306122,0.62605
None,https://www.diariodobrasil.org/william-waack-vem-ai-ole-ole-ola-ma-oi/,tv_celebridades,01/12/2017,206,165,116,0,2,35,0,40,5,14,6,2,0,14,2.41176,738,9.70588,4.47273,0.0121212,0.253333,0.70303
None,https://www.diariodobrasil.org/padre-pede-para-fieis-orarem-pelo-principe-george-vamos-rezar-para-que-ele-seja-gay/,religiao,01/12/2017,48,41,29,0,0,11,2,12,2,0,2,0,0,1,1.75,198,10.25,4.82927,0.0,0.0869565,0.707317
None,https://www.diariodobrasil.org/cuidado-congresso-planeja-pec-para-anistiar-temer-e-todos-os-ex-presidentes/,politica,02/12/2017,212,180,123,1,7,29,1,54,9,8,4,0,0,14,2.0,915,11.25,5.08333,0.0,0.204819,0.683333
None,https://www.diariodobrasil.org/facebook-deveria-remunerar-os-usuarios-para-navegarem-em-seu-site-dizem-especialistas/,ciencia_tecnologia,02/12/2017,663,542,302,0,6,88,8,150,39,33,18,0,1,47,3.025,2653,13.55,4.89483,0.00369004,0.302521,0.557196
None,https://www.diariodobrasil.org/adolescente-reclama-do-pai-no-facebook-e-ele-reage-dando-8-tiros-no-notebook-dela/,ciencia_tecnologia,02/12/2017,187,167,114,0,0,31,3,40,5,12,3,2,0,23,1.17647,775,9.82353,4.64072,0.0179641,0.239437,0.682635
None,https://www.diariodobrasil.org/pele-nao-consegue-mais-andar-e-culpa-medicos/,sociedade_cotidiano,02/12/2017,162,136,95,1,1,32,1,32,3,13,2,0,0,12,2.0,615,10.4615,4.52206,0.0,0.25,0.698529
None,https://www.diariodobrasil.org/bolsonaro-manda-recado-duro-para-a-globo-a-farra-de-voces-com-dinheiro-publico-vai-acabar/,politica,02/12/2017,149,123,93,0,0,22,3,29,5,9,3,2,1,14,1.625,536,7.6875,4.35772,0.0,0.27451,0.756098
None,https://www.diariodobrasil.org/americanos-investem-ate-r-5-milhoes-em-bunkers-de-sobrevivencia-temendo-guerra-nuclear/,tv_celebridades,02/12/2017,306,262,168,0,3,45,1,71,19,12,7,0,0,11,2.44444,1350,14.5556,5.15267,0.0152672,0.267241,0.641221
None,https://www.diariodobrasil.org/urgente-bombeiro-rouba-caminhao-de-quartel-para-jogar-contra-o-congresso/,politica,03/12/2017,134,119,88,2,3,21,1,36,5,4,2,0,0,7,1.875,567,14.875,4.76471,0.0,0.157895,0.739496
None,https://www.diariodobrasil.org/ex-diretora-do-banco-mundial-uma-outra-raca-controla-o-mundo-sao-os-homo-capensis/,tv_celebridades,26/11/2017,308,273,176,0,1,38,2,75,24,12,3,0,0,17,2.05882,1304,16.0588,4.77656,0.0,0.318584,0.644689
None,https://www.diariodobrasil.org/astrologa-mais-famosa-do-mundo-diz-que-lula-sera-presoa-queda-dele-e-irreversivel/,tv_celebridades,27/11/2017,123,110,83,0,0,23,2,28,3,6,6,0,0,7,2.6,550,22.0,5.0,0.0,0.176471,0.754545
None,https://www.diariodobrasil.org/eneas-em-1997-fhc-vendeu-a-vale-do-rio-doce-para-george-soros-e-a-imprensa-podre-nao-mostrou/,politica,29/11/2017,263,223,150,0,7,34,1,60,19,14,2,2,0,19,1.73913,1103,9.69565,4.94619,0.0134529,0.351064,0.672646
None,https://www.diariodobrasil.org/garoto-de-5-anos-se-lembra-de-outra-encarnacaomorri-num-incendio-agora-deus-me-mandou-de-volta/,tv_celebridades,28/11/2017,381,331,190,1,4,73,1,84,9,17,12,6,0,27,2.5,1431,16.55,4.32326,0.0,0.165605,0.574018
None,https://www.diariodobrasil.org/turistas-chineses-filmam-a-alma-da-princesa-diana-dentro-de-igreja/,tv_celebridades,29/11/2017,497,410,241,1,2,81,3,99,25,22,13,5,3,44,2.41667,1910,11.3889,4.65854,0.00243902,0.261111,0.587805
None,https://www.diariodobrasil.org/blogueira-louca-ataca-novamente-e-chama-marcela-temer-de-piranha-de-luxo/,tv_celebridades,30/11/2017,152,132,99,2,0,20,0,42,7,6,2,0,0,8,1.81818,609,12.0,4.61364,0.0,0.209677,0.75
None,https://www.diariodobrasil.org/jovem-de-29-anos-gasta-milhares-de-dolares-para-ficar-parecida-com-angelina-jolie/,tv_celebridades,29/11/2017,145,126,86,0,0,21,0,27,9,8,0,0,0,8,2.71429,570,18.0,4.52381,0.0,0.354167,0.68254
None,https://www.diariodobrasil.org/policial-do-parana-ensina-como-tratar-bandido-e-viraliza-nas-redes-nois-rachamo-os-olhos-dele-de-tiro/,tv_celebridades,24/11/2017,122,97,74,0,2,20,1,30,1,4,3,0,0,10,2.5,433,9.7,4.46392,0.0206186,0.1,0.762887
None,https://www.diariodobrasil.org/ex-governador-diz-que-foi-agredido-dentro-da-cela-e-cameras-mostram-que-ele-estava-sozinho/,politica,24/11/2017,277,233,146,0,4,49,0,62,10,10,10,0,0,11,1.375,1171,7.28125,5.02575,0.00429185,0.18018,0.626609
None,https://www.diariodobrasil.org/pec-do-diploma-projeto-podera-barrar-candidatos-que-nao-tiverem-curso-superior23/,politica,25/11/2017,144,127,98,0,4,24,4,40,6,7,6,0,0,6,1.88889,653,14.1111,5.14173,0.0,0.203125,0.771654
None,https://www.diariodobrasil.org/em-2045-a-vida-como-conhecemos-ira-acabar-diz-chefe-de-engenharia-do-google/,ciencia_tecnologia,25/11/2017,675,571,303,0,5,110,5,126,47,40,20,0,2,51,2.0,2838,10.9808,4.97023,0.00350263,0.368644,0.530648
None,https://www.diariodobrasil.org/foto-da-nova-namorada-de-willian-bonner-vaza-na-internet/,tv_celebridades,25/11/2017,176,150,105,1,4,25,1,51,7,7,4,0,0,5,2.0,710,11.5385,4.73333,0.02,0.184211,0.7
None,https://www.diariodobrasil.org/dinamarca-inova-e-inaugura-supermercado-com-produtos-vencidos/,sociedade_cotidiano,26/11/2017,367,323,183,1,6,50,0,94,23,23,5,0,0,12,2.44444,1589,17.9444,4.9195,0.0,0.319444,0.566563
None,https://www.diariodobrasil.org/vidente-do-capitolio-diz-que-trump-provocara-o-armagedon-antes-de-2020/,sociedade_cotidiano,22/11/2017,455,382,229,0,6,56,3,101,23,22,5,0,0,28,2.21212,1769,11.5758,4.63089,0.0,0.286624,0.599476
None,https://www.diariodobrasil.org/atriz-que-interpretou-rainha-elizabeth-fala-sobre-a-familia-real-sao-alienigenas-algo-alem-da-nossa-compreensao/,tv_celebridades,21/11/2017,308,272,167,0,0,52,1,68,14,16,6,0,0,28,2.57143,1367,19.4286,5.02574,0.00367647,0.25,0.613971
None,https://www.diariodobrasil.org/vou-desfazer-tudo-o-que-foi-feito-pelo-pt-e-psdb-chega-de-direitos-humanos-cadeia-nao-e-hotel/,politica,22/11/2017,493,406,261,0,10,67,10,109,30,34,11,0,1,29,1.74,1901,8.12,4.68227,0.0,0.363636,0.642857
None,https://www.diariodobrasil.org/america-do-sul-e-o-local-mais-seguro-para-se-esconder-em-caso-de-conflito-nuclear-mundial/,sociedade_cotidiano,23/11/2017,328,294,170,1,3,49,2,87,18,11,7,1,0,18,1.88889,1443,16.3333,4.90816,0.00680272,0.213235,0.578231
None,https://www.diariodobrasil.org/teoria-afirma-que-escolta-de-obama-era-formada-por-aliens-ninguem-se-atreveria-a-chegar-perto/,sociedade_cotidiano,20/11/2017,243,197,127,0,0,31,1,55,13,9,2,0,0,16,2.55556,935,10.9444,4.74619,0.0101523,0.255814,0.64467
None,https://www.diariodobrasil.org/humorista-demitido-do-sbt-pede-ajuda-para-silvio-santos-e-leva-um-chega-pra-la/,tv_celebridades,16/11/2017,226,191,132,0,5,39,0,56,9,13,3,1,0,10,2.91667,923,15.9167,4.83246,0.0104712,0.231579,0.691099
None,https://www.diariodobrasil.org/tais-araujo-faz-papel-de-coitada-que-sofre-preconceito-e-internautas-desmascaram-a-atriz/,tv_celebridades,18/11/2017,314,263,175,0,0,45,4,74,22,12,4,0,0,29,2.21739,1289,11.4348,4.90114,0.00380228,0.285714,0.665399
None,https://www.diariodobrasil.org/dono-do-facebook-chamou-brasileiros-de-bandidos-e-disse-que-o-brasil-e-um-pais-de-ilegalidades/,tv_celebridades,19/11/2017,434,369,236,0,4,60,0,112,18,20,5,1,1,32,3.61111,1865,20.5,5.0542,0.0135501,0.22093,0.639566
None,https://www.diariodobrasil.org/britney-spears-principe-willian-nao-e-humano-eu-o-vi-se-transformar/,tv_celebridades,18/11/2017,420,354,214,3,1,79,2,88,16,24,12,7,0,39,1.94118,1721,10.4118,4.86158,0.0112994,0.239521,0.60452
None,https://www.diariodobrasil.org/reflexo-na-viseira-de-astronauta-mostra-homem-usando-jaqueta-e-calca-jeans-na-lua/,tv_celebridades,19/11/2017,474,409,251,1,17,77,4,109,19,31,12,1,0,33,2.16667,1956,13.6333,4.7824,0.0,0.268817,0.613692
None,https://www.diariodobrasil.org/ele-alertou-o-governo-entrara-em-falencia-os-bancos-quebrarao-e-as-aplicacoes-serao-confiscadas/,politica,20/11/2017,482,410,241,1,17,63,3,112,40,21,7,0,0,19,2.57143,2154,14.6429,5.25366,0.0097561,0.348571,0.587805
None,https://www.diariodobrasil.org/fhc-vai-aos-eua-e-declara-que-bolsonaro-queria-mata-lo/,politica,18/11/2017,297,246,170,0,9,40,1,66,13,18,0,3,0,20,2.83333,1170,13.6667,4.7561,0.0,0.292453,0.691057
None,https://www.diariodobrasil.org/vale-e-pena-rever-renan-calheiros-disse-para-gleisi-eu-desfiz-o-seu-indiciamento-e-de-seu-marido-no-stf/,politica,15/11/2017,199,174,110,0,4,28,1,47,7,8,3,2,0,16,2.77778,847,19.3333,4.86782,0.0172414,0.2,0.632184
None,https://www.diariodobrasil.org/as-13-familias-que-controlam-a-riqueza-do-planeta-vao-exterminar-20-da-populacao-mundial-ate-2029/,economia,19/11/2017,345,278,186,0,5,42,2,97,12,15,10,0,0,15,4.78571,1400,19.8571,5.03597,0.0107914,0.194245,0.669065
None,https://www.diariodobrasil.org/cinegrafista-da-globo-defende-waack-os-verdadeiros-racistas-sao-discretos-e-nao-fazem-piadas/,tv_celebridades,15/11/2017,300,241,154,0,3,39,2,65,15,19,1,2,0,24,3.10526,1112,12.6842,4.61411,0.0,0.326923,0.639004
None,https://www.diariodobrasil.org/redes-sociais-emails-celulares-smart-tvs-cuidado-voce-esta-sendo-monitorado-24-horas-por-dia/,ciencia_tecnologia,08/11/2017,331,288,193,0,4,56,6,79,16,15,9,0,0,38,2.6875,1475,18.0,5.12153,0.0486111,0.22963,0.670139
None,https://www.diariodobrasil.org/anus-dourados-artista-cria-vaso-sanitario-de-ouro-com-acabamento-louis-vuitton/,tv_celebridades,12/11/2017,180,145,110,0,1,27,1,40,7,7,0,0,0,11,2.5,708,10.3571,4.88276,0.0,0.208955,0.758621
None,https://www.diariodobrasil.org/contrariado-com-pergunta-caetano-veloso-chama-jornalista-de-burro/,tv_celebridades,12/11/2017,102,85,64,0,3,12,0,28,5,6,1,0,0,3,1.88889,411,9.44444,4.83529,0.0,0.275,0.752941
None,https://www.diariodobrasil.org/jornalista-da-band-disse-que-lula-e-um-lider-veja-o-que-eneas-o-mito-respondeu/,tv_celebridades,07/11/2017,205,167,111,0,0,31,5,45,5,13,3,4,0,21,2.71429,765,11.9286,4.58084,0.0,0.236842,0.664671
None,https://www.diariodobrasil.org/lula-engrossa-o-tom-e-diz-que-congresso-nacional-so-tem-picaretas/,politica,12/11/2017,230,182,133,0,0,36,1,43,7,16,2,3,0,19,1.45455,838,5.51515,4.6044,0.0,0.291139,0.730769
None,https://www.diariodobrasil.org/medico-afirma-que-cura-do-cancer-existe-ha-decadas-e-esta-em-poder-dos-rockefeller/,tv_celebridades,13/11/2017,609,536,294,1,3,97,4,143,30,26,22,0,3,52,2.43333,2792,17.8667,5.20896,0.00559701,0.233333,0.548507
None,https://www.diariodobrasil.org/ministro-da-saude-vamos-ter-que-repactuar-como-aconteceu-na-grecia23/,politica,13/11/2017,177,150,98,0,0,35,2,40,6,10,5,0,0,13,3.0,790,16.6667,5.26667,0.0,0.213333,0.653333
None,https://www.diariodobrasil.org/peixe-morre-pela-boca-se-continuarem-as-delacoes-nenhum-de-nos-escapa/,politica,13/11/2017,149,121,88,0,1,28,6,29,5,8,5,2,2,16,2.0,581,8.64286,4.80165,0.0,0.22807,0.727273
None,https://www.diariodobrasil.org/roberto-justus-e-dr-robert-rey-brasil-tera-candidatos-milionarios-na-disputa-de-2018/,politica,13/11/2017,203,172,127,0,1,27,2,46,10,15,4,0,0,9,2.38462,846,13.2308,4.9186,0.0,0.342466,0.738372
None,https://www.diariodobrasil.org/dr-rey-o-bozo-da-politica-faz-piada-com-a-cara-do-brasileiro/,tv_celebridades,14/11/2017,171,138,112,0,1,25,1,42,10,8,2,0,0,6,2.53846,682,10.6154,4.94203,0.0,0.268657,0.811594
None,https://www.diariodobrasil.org/segundo-pha-racismo-na-globo-e-coisa-antiga-roberto-marinho-nao-queria-um-negro-apresentando-o-jn/,tv_celebridades,13/11/2017,196,163,122,1,4,23,0,49,7,5,5,0,0,5,3.3,780,16.3,4.78528,0.00613497,0.166667,0.748466
None,https://www.diariodobrasil.org/eles-destruiram-um-pais/,politica,05/11/2017,60,48,41,0,3,5,0,16,2,1,0,0,0,3,3.0,213,12.0,4.4375,0.0,0.142857,0.854167
None,https://www.diariodobrasil.org/de-lider-confiante-a-um-idoso-destruido-o-fim-do-papudo-sera-na-papuda/,politica,05/11/2017,379,308,211,1,3,70,3,69,26,27,5,0,0,22,2.15152,1415,9.33333,4.59416,0.00324675,0.381295,0.685065
None,https://www.diariodobrasil.org/barroso-criamos-uma-sociedade-cheia-de-ricos-delinquentes-o-sistema-so-pune-os-pobres/,politica,06/11/2017,445,361,212,0,19,69,2,89,27,26,10,0,0,13,2.4,1719,10.3143,4.76177,0.0,0.335443,0.587258
None,https://www.diariodobrasil.org/wikileaks-diz-que-temer-era-espiao-dos-eua/,politica,06/11/2017,182,163,110,1,5,23,1,55,11,4,2,0,0,9,2.11111,842,18.1111,5.16564,0.0122699,0.192308,0.674847
None,https://www.diariodobrasil.org/caduquice-ou-desrespeito-lula-faz-piada-estupida-e-se-compara-a-deus/,politica,06/11/2017,113,97,76,0,0,21,3,32,2,3,2,0,0,5,2.28571,440,13.8571,4.53608,0.0,0.0943396,0.783505
None,https://www.diariodobrasil.org/radar-mostra-aeronave-militar-dos-eua-se-deslocando-em-direcao-a-coreia-do-norte/,sociedade_cotidiano,29/10/2017,523,469,270,1,10,65,5,137,36,13,14,0,0,16,2.57143,2303,22.3333,4.91045,0.0021322,0.242574,0.575693
None,https://www.diariodobrasil.org/gilmar-mendes-evita-transferencia-de-cabral-para-prisao-federal/,politica,31/10/2017,188,164,104,0,4,21,0,53,7,6,5,0,0,3,2.0,794,13.6667,4.84146,0.0,0.175676,0.634146
None,https://www.diariodobrasil.org/putin-se-o-isis-cometer-sequer-1-atentado-na-russia-a-arabia-saudita-sera-destruida-em-30-minutos/,sociedade_cotidiano,30/10/2017,267,237,152,0,3,44,3,67,17,9,6,1,0,11,1.76471,1117,13.9412,4.71308,0.00843882,0.234234,0.64135
None,https://www.diariodobrasil.org/tchau-bonner-fatima-bernardes-e-flagrada-em-clima-de-romance/,tv_celebridades,03/11/2017,130,102,77,0,0,18,0,28,6,4,3,0,0,7,2.15385,461,7.84615,4.51961,0.00980392,0.217391,0.754902
None,https://www.diariodobrasil.org/chorando-as-pitangas-bonner-posta-frase-de-dor-de-cotovelo-no-instagram/,tv_celebridades,04/11/2017,225,176,133,1,2,27,2,57,5,9,3,0,0,8,4.08333,826,14.6667,4.69318,0.0113636,0.166667,0.755682
None,https://www.diariodobrasil.org/dono-da-learjet-diz-que-atentado-as-torres-gemeas-foi-planejado-pelo-governo-dos-eua/,sociedade_cotidiano,03/11/2017,353,317,199,0,4,52,3,97,17,4,12,0,0,20,2.0,1559,17.6111,4.91798,0.0126183,0.14094,0.62776
None,https://www.diariodobrasil.org/suprema-discussao-barroso-esculacha-mendes-trabalha-com-a-mentira-e-vive-destilando-odio/,politica,26/10/2017,158,126,92,0,3,21,1,32,5,8,1,0,2,7,2.28571,608,9.0,4.8254,0.0,0.245283,0.730159
None,https://www.diariodobrasil.org/deputado-responde-para-benito-di-paula-nao-lhe-cabe-dizer-o-que-os-outros-devem-ou-nao-cantar/,tv_celebridades,28/10/2017,347,286,174,1,1,54,2,68,13,27,3,1,0,30,1.90625,1324,8.9375,4.62937,0.0,0.327869,0.608392
None,https://www.diariodobrasil.org/coreia-anuncia-novo-teste-nuclear-diplomata-diz-para-washington-se-preparar-para-o-pior/,sociedade_cotidiano,26/10/2017,480,429,249,1,8,62,1,122,33,17,9,0,0,14,2.42857,2024,20.4286,4.71795,0.0,0.271739,0.58042
None,https://www.diariodobrasil.org/consultoria-internacional-elege-temer-como-o-presidente-mais-impopular-do-planeta/,politica,26/10/2017,162,127,103,0,1,15,0,41,10,2,2,0,0,3,5.83333,644,21.1667,5.07087,0.00787402,0.214286,0.811024
None,https://www.diariodobrasil.org/isso-e-brasil-governo-disponibiliza-duas-babas-do-exercito-para-proteger-filho-de-temer/,politica,27/10/2017,186,149,110,1,3,24,0,49,10,2,4,0,0,5,1.68182,752,6.77273,5.04698,0.00671141,0.164384,0.738255
None,https://www.diariodobrasil.org/camara-salva-temer-deputados-comprados-venderam-o-brasil/,politica,25/10/2017,110,93,75,0,3,14,1,29,2,6,2,0,0,5,1.7,454,9.3,4.88172,0.0,0.186047,0.806452
None,https://www.diariodobrasil.org/o-sistema-carcerario-no-japao-disciplina-foco-organizacao-limpeza-e-rotina/,sociedade_cotidiano,26/10/2017,389,338,208,0,2,72,3,90,26,15,13,0,0,19,1.96154,1645,13.0,4.86686,0.00295858,0.253086,0.615385
None,https://www.diariodobrasil.org/russia-dispara-missil-nuclear-para-demonstrar-poderio-de-guerra/,sociedade_cotidiano,26/10/2017,229,207,123,0,7,29,1,54,15,7,8,0,0,6,2.0,956,18.8182,4.61836,0.0,0.26506,0.594203
None,https://www.diariodobrasil.org/benito-di-paula-acaba-com-deputado-que-fez-dancinha-me-respeite-seu-por-essa-musica-eu-fiz-pra-minha-mae/,tv_celebridades,27/10/2017,325,273,175,1,4,58,5,64,7,16,6,10,0,42,1.625,1244,8.53125,4.55678,0.0,0.188525,0.641026
None,https://www.diariodobrasil.org/o-que-voce-faria-se-o-mundo-fosse-acabar-jean-wyllys-responde-trepar-e-usar-drogas/,tv_celebridades,27/10/2017,112,93,61,0,3,24,5,22,1,4,2,0,0,15,2.11111,417,10.3333,4.48387,0.0,0.108696,0.655914
None,https://www.diariodobrasil.org/deputado-chora-ao-comentar-reforma-da-previdencia-e-triste-penso-nos-pobres-e-isso-me-doi-o-coracao/,politica,25/10/2017,490,420,260,2,3,87,6,105,24,24,13,3,0,35,2.5,2030,15.0,4.83333,0.00952381,0.25,0.619048
